Probe	Chromosome	Start	End	Probe Strand	Feature	ID	Description	Feature Strand	Type	Feature Orientation	Distance	Control_RNA_seq	Hypoxia_RNA_seq	C1_5	C2_6	C4_7	H1_5	H3_8	H5_7
Chr3:55101786-55101786	3	55101786	55101786		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101787-55101787	3	55101787	55101787		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101788-55101788	3	55101788	55101788		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101789-55101789	3	55101789	55101789		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101790-55101790	3	55101790	55101790		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101791-55101791	3	55101791	55101791		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101792-55101792	3	55101792	55101792		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101793-55101793	3	55101793	55101793		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101794-55101794	3	55101794	55101794		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101795-55101795	3	55101795	55101795		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101796-55101796	3	55101796	55101796		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101797-55101797	3	55101797	55101797		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101798-55101798	3	55101798	55101798		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101799-55101799	3	55101799	55101799		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101800-55101800	3	55101800	55101800		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101801-55101801	3	55101801	55101801		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101802-55101802	3	55101802	55101802		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101803-55101803	3	55101803	55101803		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101804-55101804	3	55101804	55101804		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101805-55101805	3	55101805	55101805		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101806-55101806	3	55101806	55101806		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101807-55101807	3	55101807	55101807		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101808-55101808	3	55101808	55101808		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101809-55101809	3	55101809	55101809		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101810-55101810	3	55101810	55101810		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101811-55101811	3	55101811	55101811		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101812-55101812	3	55101812	55101812		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101813-55101813	3	55101813	55101813		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101814-55101814	3	55101814	55101814		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101815-55101815	3	55101815	55101815		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101816-55101816	3	55101816	55101816		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101817-55101817	3	55101817	55101817		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101818-55101818	3	55101818	55101818		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101819-55101819	3	55101819	55101819		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101820-55101820	3	55101820	55101820		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101821-55101821	3	55101821	55101821		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101822-55101822	3	55101822	55101822		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101823-55101823	3	55101823	55101823		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101824-55101824	3	55101824	55101824		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101825-55101825	3	55101825	55101825		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101826-55101826	3	55101826	55101826		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101827-55101827	3	55101827	55101827		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101828-55101828	3	55101828	55101828		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101829-55101829	3	55101829	55101829		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101830-55101830	3	55101830	55101830		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101831-55101831	3	55101831	55101831		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101832-55101832	3	55101832	55101832		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101833-55101833	3	55101833	55101833		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101834-55101834	3	55101834	55101834		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101835-55101835	3	55101835	55101835		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101836-55101836	3	55101836	55101836		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101837-55101837	3	55101837	55101837		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101838-55101838	3	55101838	55101838		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101839-55101839	3	55101839	55101839		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101840-55101840	3	55101840	55101840		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101841-55101841	3	55101841	55101841		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101842-55101842	3	55101842	55101842		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101843-55101843	3	55101843	55101843		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101844-55101844	3	55101844	55101844		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101845-55101845	3	55101845	55101845		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101846-55101846	3	55101846	55101846		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101847-55101847	3	55101847	55101847		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101848-55101848	3	55101848	55101848		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101849-55101849	3	55101849	55101849		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101850-55101850	3	55101850	55101850		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101851-55101851	3	55101851	55101851		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101852-55101852	3	55101852	55101852		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101853-55101853	3	55101853	55101853		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101854-55101854	3	55101854	55101854		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101855-55101855	3	55101855	55101855		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101856-55101856	3	55101856	55101856		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101857-55101857	3	55101857	55101857		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101858-55101858	3	55101858	55101858		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101859-55101859	3	55101859	55101859		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101860-55101860	3	55101860	55101860		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101861-55101861	3	55101861	55101861		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101862-55101862	3	55101862	55101862		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101863-55101863	3	55101863	55101863		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101864-55101864	3	55101864	55101864		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101865-55101865	3	55101865	55101865		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101866-55101866	3	55101866	55101866		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101867-55101867	3	55101867	55101867		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101868-55101868	3	55101868	55101868		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101869-55101869	3	55101869	55101869		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101870-55101870	3	55101870	55101870		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101871-55101871	3	55101871	55101871		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101872-55101872	3	55101872	55101872		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101873-55101873	3	55101873	55101873		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101874-55101874	3	55101874	55101874		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101875-55101875	3	55101875	55101875		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101876-55101876	3	55101876	55101876		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101877-55101877	3	55101877	55101877		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101878-55101878	3	55101878	55101878		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101879-55101879	3	55101879	55101879		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101880-55101880	3	55101880	55101880		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101881-55101881	3	55101881	55101881		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101882-55101882	3	55101882	55101882		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101883-55101883	3	55101883	55101883		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101884-55101884	3	55101884	55101884		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101885-55101885	3	55101885	55101885		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101886-55101886	3	55101886	55101886		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101887-55101887	3	55101887	55101887		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101888-55101888	3	55101888	55101888		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101889-55101889	3	55101889	55101889		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101890-55101890	3	55101890	55101890		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101891-55101891	3	55101891	55101891		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101892-55101892	3	55101892	55101892		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101893-55101893	3	55101893	55101893		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101894-55101894	3	55101894	55101894		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101895-55101895	3	55101895	55101895		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101896-55101896	3	55101896	55101896		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101897-55101897	3	55101897	55101897		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101898-55101898	3	55101898	55101898		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101899-55101899	3	55101899	55101899		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101900-55101900	3	55101900	55101900		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101901-55101901	3	55101901	55101901		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101902-55101902	3	55101902	55101902		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101903-55101903	3	55101903	55101903		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101904-55101904	3	55101904	55101904		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101905-55101905	3	55101905	55101905		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101906-55101906	3	55101906	55101906		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101907-55101907	3	55101907	55101907		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101908-55101908	3	55101908	55101908		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101909-55101909	3	55101909	55101909		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101910-55101910	3	55101910	55101910		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101911-55101911	3	55101911	55101911		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101912-55101912	3	55101912	55101912		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101913-55101913	3	55101913	55101913		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101914-55101914	3	55101914	55101914		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101915-55101915	3	55101915	55101915		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101916-55101916	3	55101916	55101916		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101917-55101917	3	55101917	55101917		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101918-55101918	3	55101918	55101918		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101919-55101919	3	55101919	55101919		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101920-55101920	3	55101920	55101920		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101921-55101921	3	55101921	55101921		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101922-55101922	3	55101922	55101922		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101923-55101923	3	55101923	55101923		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101924-55101924	3	55101924	55101924		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101925-55101925	3	55101925	55101925		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101926-55101926	3	55101926	55101926		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101927-55101927	3	55101927	55101927		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101928-55101928	3	55101928	55101928		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101929-55101929	3	55101929	55101929		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101930-55101930	3	55101930	55101930		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101931-55101931	3	55101931	55101931		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101932-55101932	3	55101932	55101932		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101933-55101933	3	55101933	55101933		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101934-55101934	3	55101934	55101934		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101935-55101935	3	55101935	55101935		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101936-55101936	3	55101936	55101936		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101937-55101937	3	55101937	55101937		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101938-55101938	3	55101938	55101938		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101939-55101939	3	55101939	55101939		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101940-55101940	3	55101940	55101940		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101941-55101941	3	55101941	55101941		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101942-55101942	3	55101942	55101942		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101943-55101943	3	55101943	55101943		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101944-55101944	3	55101944	55101944		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101945-55101945	3	55101945	55101945		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101946-55101946	3	55101946	55101946		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101947-55101947	3	55101947	55101947		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101948-55101948	3	55101948	55101948		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101949-55101949	3	55101949	55101949		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101950-55101950	3	55101950	55101950		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101951-55101951	3	55101951	55101951		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101952-55101952	3	55101952	55101952		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101953-55101953	3	55101953	55101953		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101954-55101954	3	55101954	55101954		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101955-55101955	3	55101955	55101955		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101956-55101956	3	55101956	55101956		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101957-55101957	3	55101957	55101957		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101958-55101958	3	55101958	55101958		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101959-55101959	3	55101959	55101959		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101960-55101960	3	55101960	55101960		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101961-55101961	3	55101961	55101961		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101962-55101962	3	55101962	55101962		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101963-55101963	3	55101963	55101963		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101964-55101964	3	55101964	55101964		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101965-55101965	3	55101965	55101965		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101966-55101966	3	55101966	55101966		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101967-55101967	3	55101967	55101967		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101968-55101968	3	55101968	55101968		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101969-55101969	3	55101969	55101969		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101970-55101970	3	55101970	55101970		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101971-55101971	3	55101971	55101971		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101972-55101972	3	55101972	55101972		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101973-55101973	3	55101973	55101973		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101974-55101974	3	55101974	55101974		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101975-55101975	3	55101975	55101975		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101976-55101976	3	55101976	55101976		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101977-55101977	3	55101977	55101977		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101978-55101978	3	55101978	55101978		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101979-55101979	3	55101979	55101979		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101980-55101980	3	55101980	55101980		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101981-55101981	3	55101981	55101981		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101982-55101982	3	55101982	55101982		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101983-55101983	3	55101983	55101983		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101984-55101984	3	55101984	55101984		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101985-55101985	3	55101985	55101985		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101986-55101986	3	55101986	55101986		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101987-55101987	3	55101987	55101987		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101988-55101988	3	55101988	55101988		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101989-55101989	3	55101989	55101989		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101990-55101990	3	55101990	55101990		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101991-55101991	3	55101991	55101991		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101992-55101992	3	55101992	55101992		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101993-55101993	3	55101993	55101993		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101994-55101994	3	55101994	55101994		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101995-55101995	3	55101995	55101995		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101996-55101996	3	55101996	55101996		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101997-55101997	3	55101997	55101997		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101998-55101998	3	55101998	55101998		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55101999-55101999	3	55101999	55101999		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55102000-55102000	3	55102000	55102000		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55102001-55102001	3	55102001	55102001		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55102002-55102002	3	55102002	55102002		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55102003-55102003	3	55102003	55102003		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55102004-55102004	3	55102004	55102004		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55102005-55102005	3	55102005	55102005		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
